Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-01-24,85.13377193840351,91.63329113150623,81.47041627392159,91.46587371826172,4752000,91.46587371826172,38.47,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-01-25,89.0925697095892,90.83561765012627,86.40413143056595,88.12748718261719,2190100,88.12748718261719,39.93,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-01-26,91.63328789587568,92.54912865796595,85.37012026736822,85.95113372802734,1892200,85.95113372802734,40.94,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-01-27,87.67449339866423,87.67449339866423,82.30747410165269,82.70138549804688,1658000,82.70138549804688,42.55,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-01-28,82.72107423837404,86.33519555966002,80.56441525578134,85.9412841796875,2388900,85.9412841796875,40.95,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-01-31,86.86697293702856,93.40587615966797,86.86697293702856,93.40587615966797,2447900,93.40587615966797,37.68,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-01,94.98151950145895,95.72995039837502,91.59389954645424,95.49360656738281,1458500,95.49360656738281,36.85,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-02,95.81858608433491,95.81858608433491,89.3978505133534,90.727294921875,1299600,90.727294921875,38.79,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-03,86.95561143054461,88.64941765047405,84.93682023417743,85.18301391601562,1453800,85.18301391601562,41.31,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-04,86.57155150320182,91.75146125619591,85.13377376279374,90.73714447021484,1157800,90.73714447021484,38.78,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-07,91.17044772999914,94.00659629191469,90.40232463072421,90.9636459350586,1147800,90.9636459350586,38.69,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-08,90.15612410536312,92.09612389547102,88.79713025136498,91.840087890625,1497100,91.840087890625,38.32,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-09,93.6028384107732,96.28141928853455,92.76577390366089,96.24203491210938,1000600,96.24203491210938,36.56,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-10,94.4103528852128,98.6448795734327,92.8544070611216,93.56344604492188,1861200,93.56344604492188,37.61,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-11,94.03613667712048,95.53299847115741,89.7425182617942,90.78638458251953,1451400,90.78638458251953,38.76,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-14,90.40231942048844,93.45511945255942,89.48647865954368,90.44170379638672,818000,90.44170379638672,38.91,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-15,92.75593090414972,95.26710186785965,91.90902406559306,95.13908386230469,1302900,95.13908386230469,36.99,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-16,92.87409977397057,92.92334151438175,90.53033868715275,91.75145721435547,868500,91.75145721435547,38.35,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-17,90.4909512050115,90.64851877141409,85.63601138544927,86.02007293701172,1562600,86.02007293701172,40.91,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-18,84.55275774094753,84.76940938064692,80.45609131486574,81.17498016357422,3168500,81.17498016357422,43.35,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-22,79.09710090201928,82.26807652983656,78.60471356883608,79.50086212158203,2318600,79.50086212158203,44.26,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-02-23,80.34776113950647,81.05680009891064,76.78288166828524,76.81242370605469,1482200,76.81242370605469,45.81,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
