Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-01-24,47.429908369975834,48.437013867123774,46.019958478651354,48.38905715942383,107500,48.38905715942383,75.59,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-01-25,47.583362717893436,47.9574300871554,46.844817855487854,47.16133499145508,46700,47.16133499145508,77.56,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-01-26,47.87111708309336,48.58088881420681,46.85441802470446,47.34358596801758,57100,47.34358596801758,77.26,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-01-27,47.38194756790403,47.38194756790403,45.732210621774726,45.79935073852539,39200,45.79935073852539,79.86,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-01-28,45.58833596395765,46.55707818767606,44.984074924975694,46.52830123901367,20100,46.52830123901367,78.61,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-01-31,46.73931597306697,48.379459381103516,46.66258597924649,48.379459381103516,33700,48.379459381103516,75.6,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-01,48.580883996913236,48.609657287597656,47.91906904027563,48.609657287597656,28600,48.609657287597656,75.25,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-02,49.10841225449428,49.357789296858925,48.68638450129935,49.17555236816406,46100,49.17555236816406,74.38,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-03,48.168443376093784,48.5521006169,47.544995328849105,47.573768615722656,19600,47.573768615722656,76.88,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-04,47.535410484589974,48.2931351704055,47.26684636284977,48.0341682434082,13900,48.0341682434082,76.15,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-07,48.03416856049525,48.41782584444521,47.88070125628097,47.93825149536133,17000,47.93825149536133,76.3,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-08,47.861518893324394,48.91658094025581,47.861518893324394,48.830257415771484,17700,48.830257415771484,74.91,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-09,49.37697695216614,50.04838180541992,49.223513299324885,50.04838180541992,14100,50.04838180541992,73.08,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-10,49.07963604800718,50.37448895733156,48.98372264384768,49.089229583740234,19800,49.089229583740234,74.51,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
2022-02-11,49.16596070468501,49.338607763227465,47.631324249709785,47.83274459838867,9600,47.83274459838867,76.47,100.0,1.8,15,ETF,Defiance Quantum ETF,false,true
